    0.447731455661355504E+01    0.410436629110259155E+01    0.185856960078803635E+01    0.551393563759154670E+01    0.747514157929386691E+01    0.171374492539082013E+01    0.147320271549465680E+02    0.146933694516570554E+02   -0.552854997306172802E+01
    0.432303801752040684E+01    0.268670536270226412E+01    0.644673021622674547E+01    0.234653157651850730E+01    0.765654581947222379E+01    0.208401107369757943E+01    0.147286465637145039E+02    0.146928062939363002E+02   -0.549717232455672011E+01
    0.347521311044692993E+01    0.405700159072875977E+01    0.336668419837951660E+01    0.495890182834367188E+01    0.595532826447827190E+01    0.179406904923915866E+01    0.149419417099369127E+02    0.148415526263320192E+02   -0.548883485145170980E+01
    0.415830723598955387E+01    0.596503121170694151E+01    0.343388229169478620E+01    0.573082760954390125E+01    0.798647514044986107E+01    0.238552788153254847E+01    0.147372453953496301E+02    0.146525983536471944E+02   -0.548227474062333453E+01
    0.315476851534622504E+01    0.409058524339000751E+00    0.278246159476676524E+01    0.355233231657143333E+01    0.554335726303848020E+01    0.218236511342567852E+01    0.151752128436930516E+02    0.148113875959045611E+02   -0.544460214764217287E+01
    0.433715313191973451E+01    0.772684974823838377E+01    0.617633151629464372E+01    0.601040946816300004E+01    0.700881177347972883E+01    0.235582138877332437E+01    0.147070653752637934E+02    0.146529856573628532E+02   -0.544285621938943365E+01
    0.449461695966866870E+01    0.312606375752800103E+01    0.638227821029801223E+01    0.341387370680196423E+01    0.774031062630710487E+01    0.222289834699969724E+01    0.146939798997648374E+02    0.146530819158722689E+02   -0.539509411312869069E+01
    0.364540585047240384E+01    0.511693763479893438E+01    0.736337942229202369E+01    0.354913550661819821E+01    0.368481436315580391E+01    0.181606864183343819E+01    0.149930987336728343E+02    0.147716489683819265E+02   -0.534590542141121983E+01
    0.441613088970626766E+01    0.626245369648903960E+01    0.513141463819246013E+01    0.235215687278255459E+01    0.539565522307188772E+01    0.277070175832384802E+01    0.146874489871138589E+02    0.145916865415866734E+02   -0.534391285362560087E+01
    0.399354034338947717E+01    0.314783319394071937E+01    0.488683826624111095E+01    0.681067564834689865E+01    0.829117763565865040E+01    0.271196160376615580E+01    0.147389766407243084E+02    0.146973586126653402E+02   -0.529952963293230983E+01
    0.320039483801694669E+01    0.622851939671508159E+01    0.451218190693929788E+01    0.711376014540455515E+01    0.780388548566839191E+01    0.209026799282844555E+01    0.151951789236449848E+02    0.149073995866281734E+02   -0.529564088058566984E+01
    0.392954952640179522E+01    0.692338885193256903E+01    0.409337914696840599E+01    0.375999078261646069E+01    0.427875456811028343E+01    0.244928233819085861E+01    0.148288107420639506E+02    0.147088762935547841E+02   -0.529430721652973890E+01
    0.410909318923950195E+01    0.141045331954956055E+01    0.622004300355911255E+00    0.305527027721043520E+01    0.654882051517587094E+01    0.274787706184387215E+01    0.147644980750278112E+02    0.146600824505265610E+02   -0.529345304832964292E+01
    0.387587337640974861E+01    0.416430464514301601E+00    0.217767233340326438E+01    0.257608606890017100E+01    0.352092071983565180E+01    0.274175289815336853E+01    0.148040346507868250E+02    0.147226270990904879E+02   -0.526880594733495844E+01
    0.333781051635742188E+01    0.503843688964843750E+01    0.270920100808143616E+01    0.329370062634530480E+01    0.610433465246850115E+01    0.171995091104507436E+01    0.150004003505325212E+02    0.148733133350327122E+02   -0.526196930134713536E+01
    0.448062500264637187E+01    0.166196076758999234E+01    0.146476664887674390E+01    0.618418061363894367E+01    0.810240346333333328E+01    0.249880803451335831E+01    0.147174627151680255E+02    0.146423204659923947E+02   -0.522967988082011193E+01
    0.347589411314157193E+01    0.759240331093832665E+01    0.146639353425445940E+01    0.604159829667501125E+01    0.684494341485847357E+01    0.178735365622663300E+01    0.150089797717582876E+02    0.148820546376073750E+02   -0.521186856075034477E+01
    0.340331664681434631E+01    0.304786157608032227E+01    0.185486200451850891E+01    0.415821159037701626E+01    0.634725078198310477E+01    0.191959547376632678E+01    0.149523905880961969E+02    0.148164296790549113E+02   -0.518095728239186126E+01
    0.442770646375749344E+01    0.296064374447311307E+01    0.437179719249646048E+01    0.407940946179864561E+01    0.497712516568391550E+01    0.173513628736411096E+01    0.147374393362510077E+02    0.146854585265708533E+02   -0.516722601028217454E+01
    0.322789274132373816E+01    0.740516060939003218E+01    0.334392404980168978E+01    0.376128184876803706E+01    0.711926248271368145E+01    0.279898719528042772E+01    0.150241628769955966E+02    0.147293598998894151E+02   -0.515944576025583412E+01
    0.416146130030389649E+01    0.333334798369203744E+01    0.164686036154790605E+01    0.451040636924222582E+01    0.503673979994866006E+01    0.194112789333887470E+01    0.147701317629115234E+02    0.147281445125064678E+02   -0.514957246353248621E+01
    0.320213627569218939E+01    0.569522824114611748E+01    0.274698090346866719E+01    0.464238533969135148E+01    0.675135767441783496E+01    0.206847117015599924E+01    0.150990873625391977E+02    0.149268806259462341E+02   -0.509172690696461849E+01
    0.286863907859067080E+01    0.460536404650490894E+00    0.138354403051892461E+01    0.545519747480949402E+01    0.602849451711740691E+01    0.243236809756863659E+01    0.153269440661909595E+02    0.150016234175668384E+02   -0.508799158351781156E+01
    0.309635462572806386E+01    0.164463766850000104E+01    0.492009496718578099E+01    0.432689182693625174E+01    0.794995091390552577E+01    0.194606866772468301E+01    0.151377014325801138E+02    0.149616544847972754E+02   -0.508688778265155328E+01
    0.394508951902389526E+01    0.408124876022338867E+01    0.582577991485595703E+01    0.517446451883983816E+01    0.564567470341520661E+01    0.258044012308120729E+01    0.148080917241060543E+02    0.147145596130455463E+02   -0.504777380098674655E+01
    0.406017037326117602E+01    0.276893565202646963E+00    0.112899379201220396E+01    0.290290191720876223E+01    0.638395708400978279E+01    0.258921680829293432E+01    0.147849985167125162E+02    0.146904979558705158E+02   -0.502694461230682244E+01
    0.395071970133845074E+01    0.523650227904798449E+01    0.728104458333599780E+01    0.264690936591401549E+01    0.712830100974880221E+01    0.196462242705768309E+01    0.148702843610340967E+02    0.147160018578179415E+02   -0.502615228138999726E+01
    0.331957977846833341E+01    0.434148432474056101E+01    0.476643802879119249E+01    0.400640630174234325E+01    0.614283172111615450E+01    0.183817197033317847E+01    0.149992530873389391E+02    0.148604407663587867E+02   -0.499900973427126605E+01
    0.410038763284683228E+01    0.649462604522705078E+01    0.173067796230316162E+01    0.781480815237908022E+01    0.792986871603570442E+01    0.194497518563270555E+01    0.148255281361857669E+02    0.146754264407901527E+02   -0.498114581178609228E+01
    0.439117261767387390E+01    0.133538913726806641E+01    0.493027257919311523E+01    0.234271325391018914E+01    0.313816004962897743E+01    0.195324197733402238E+01    0.147695375132947433E+02    0.146538352024056593E+02   -0.497379441744422035E+01
    0.352538406848907471E+01    0.562673139572143555E+01    0.501243650913238525E+00    0.229554348748903259E+01    0.278674873386937261E+01    0.248402901673316956E+01    0.148507404158589260E+02    0.147114603070039678E+02   -0.495205577346179560E+01
    0.333364651446444649E+01    0.457987600478986590E+01    0.618956874772621291E+01    0.367823130395365450E+01    0.385318318692997330E+01    0.170277619212483233E+01    0.150509203174267725E+02    0.148042078865428568E+02   -0.493649616967679972E+01
    0.443432387091912084E+01    0.438722938135959151E+01    0.191681568703679761E+01    0.400059049882090356E+01    0.762869042481279180E+01    0.243054910333655450E+01    0.147205421027879613E+02    0.146213995653499591E+02   -0.493221376135390788E+01
    0.431209814909849776E+01    0.713857766766963930E+01    0.459075983967751267E+01    0.349731154323663862E+01    0.773449573360582221E+01    0.256370834988494511E+01    0.147005316661600478E+02    0.146565376626935731E+02   -0.490638367333399117E+01
    0.386737997331869998E+01    0.244609373883060588E+01    0.201880163129597801E+01    0.302263299117772100E+01    0.597256854889116795E+01    0.272126731436643565E+01    0.147774152214353531E+02    0.146463904062116690E+02   -0.488695322570839874E+01
    0.398089124151830998E+01    0.441714558188494877E+01    0.485265041191855406E+01    0.265259683015269143E+01    0.349031211039466571E+01    0.230203529202735968E+01    0.147844971803633118E+02    0.147354270863257746E+02   -0.488219741326806123E+01
    0.396526924085808874E+01    0.568125472357989114E+01    0.528571652146254944E+01    0.594174820510765400E+01    0.745527722318129094E+01    0.269383703633200255E+01    0.147537589571656476E+02    0.147098453396932900E+02   -0.486053384636416652E+01
    0.403959581776808019E+01    0.536347521084730605E+01    0.372620439735564624E+01    0.337614670113009652E+01    0.695658004516976991E+01    0.172768170020578271E+01    0.148402655813058590E+02    0.146791884771598014E+02   -0.485245882804855722E+01
    0.274938841692628300E+01    0.786372167538539113E+00    0.450732814319106456E+01    0.668844419467901652E+01    0.784010094323754014E+01    0.235559185114554781E+01    0.154442260987291355E+02    0.149688713287594695E+02   -0.484056630925790721E+01
    0.419692510258474982E+01    0.582818745943562977E+01    0.709099281879118237E+01    0.226612356889412769E+01    0.366007586513318195E+01    0.194984568948372305E+01    0.147641475696746749E+02    0.147221630088783328E+02   -0.483320662944318258E+01
    0.372752802453403254E+01    0.474928929693333313E+01    0.678070922313753677E+01    0.274664491748571038E+01    0.761641637405655025E+01    0.273299008251358710E+01    0.148504838845990861E+02    0.146938679422139167E+02   -0.482437519865636144E+01
    0.420864090323448181E+01    0.948681354522705078E+00    0.734426248073577881E+01    0.206819048058093991E+01    0.530276776566951291E+01    0.212980579328537001E+01    0.147415462217753728E+02    0.146854139551635203E+02   -0.481913967891765704E+01
    0.430806639651681422E+01    0.293956089810444032E+01    0.263383294576324589E+01    0.402874633881959010E+01    0.745346231709601437E+01    0.258610096185922167E+01    0.147374810355330546E+02    0.146580990451225333E+02   -0.480967765892887922E+01
    0.439652127721504371E+01    0.374058895870100327E+01    0.192186890281406231E+01    0.308588199487575299E+01    0.656820546188934351E+01    0.269928438223188172E+01    0.146949969721467539E+02    0.146051068428343989E+02   -0.477395620263308551E+01
    0.411359714732600423E+01    0.544429456955420932E+01    0.392202418754015314E+01    0.589164999334145900E+01    0.672501457798970659E+01    0.173226293756099770E+01    0.148117870143044463E+02    0.146732239140905776E+02   -0.475950575435930645E+01
    0.399805254683165412E+01    0.493066105635961094E+01    0.143670365947140999E+01    0.413151105319854217E+01    0.548613436030313029E+01    0.200869590919277652E+01    0.148551398148211771E+02    0.147181588846765994E+02   -0.475044177511256560E+01
    0.328921412500117416E+01    0.443855671002906504E+01    0.423080537622749198E+01    0.420610106207704959E+01    0.539388679947315630E+01    0.232723598192971348E+01    0.149956046252799808E+02    0.147451637970733493E+02   -0.474709945139144818E+01
    0.393188743058203372E+01    0.170432956156690940E+01    0.547226500694546258E+00    0.803403460120141411E+01    0.828875370611675599E+01    0.212922291794934893E+01    0.148537076940134174E+02    0.147436965147287449E+02   -0.473151291848974420E+01
    0.391363477644593249E+01    0.699986783820102509E+01    0.656626369018205480E+01    0.597174790481242379E+01    0.763265443860488979E+01    0.186092437586603365E+01    0.148191329561317584E+02    0.147602973138963236E+02   -0.472721915905807766E+01
    0.320973544982858616E+01    0.452360262960443826E+01    0.778172808967498630E+00    0.284645265466423547E+01    0.777420485324671873E+01    0.188049791667712363E+01    0.150052750047130115E+02    0.149209011341331657E+02   -0.468414590564534361E+01
    0.435950202252575636E+01    0.570402121511091575E+01    0.610781913060219850E+01    0.228700567690796808E+01    0.285106337840888369E+01    0.246248170283468593E+01    0.147374735248609827E+02    0.146566537583240262E+02   -0.466594487280779902E+01
    0.318785415284902118E+01    0.297013603699216100E+01    0.531439232337302170E+00    0.189482759533109002E+01    0.444273869703114066E+01    0.260726883108123042E+01    0.149945069230248311E+02    0.148048003351095954E+02   -0.466568835549969663E+01
    0.370781208062846490E+01    0.327069371753135263E+01    0.385974379021919534E+01    0.453043775476558430E+01    0.580196006467161052E+01    0.260433640722579574E+01    0.148140241349172381E+02    0.146837645865497635E+02   -0.465442318588114023E+01
    0.384785953580613249E+01    0.473031338104234411E+01    0.418063039108367107E+01    0.266479885774562320E+01    0.277233574003175232E+01    0.193259441134280530E+01    0.148891139596924695E+02    0.147815581406115211E+02   -0.465360853654035278E+01
    0.404423155135956947E+01    0.338091312953063272E+00    0.173926426318191774E+01    0.328437299337099020E+01    0.613824340242643451E+01    0.187372217707807365E+01    0.147999737545473504E+02    0.146920583014960755E+02   -0.464016621345554370E+01
    0.280045615060476605E+01    0.267097619248686469E+01    0.171162617883383938E+01    0.382133389116573374E+01    0.800939142288023653E+01    0.238168619621264455E+01    0.154129762829989314E+02    0.150116951234435874E+02   -0.462589742419311900E+01
    0.369261610025649212E+01    0.461696566213022308E+01    0.191257808334441037E+01    0.228646792899238083E+01    0.573438911022854558E+01    0.267877646147407367E+01    0.148123945878475158E+02    0.146814649376994222E+02   -0.461919871318556563E+01
    0.371124407376003873E+01    0.269305062362094194E+01    0.455125155885082577E+01    0.654921586547436974E+01    0.660035259411177666E+01    0.190972320315411181E+01    0.149450507327876778E+02    0.147447398276321415E+02   -0.460978868984960855E+01
    0.274022784870737368E+01    0.384421697220779857E+01    0.261959555072687111E+01    0.317626033446553802E+01    0.614875784254731528E+01    0.272921615081330238E+01    0.151523062120857546E+02    0.148651147937587957E+02   -0.459362900048154632E+01
    0.374614132260382426E+01    0.440473901596640793E+01    0.403862837646870609E+01    0.168516036917976164E+01    0.500071287611765669E+01    0.180678291496578214E+01    0.148641160428293961E+02    0.147065524829959173E+02   -0.458198015936451952E+01
    0.445211597922818925E+01    0.114943298202097322E+01    0.124390393399498311E+01    0.610526759332604829E+01    0.735809740887091301E+01    0.253880462814488350E+01    0.146987732613647974E+02    0.146070855405763762E+02   -0.458051847387143329E+01
    0.348895388941009799E+01    0.468419378311561818E+01    0.317460884658257925E+01    0.413279030878918618E+01    0.537151728016594543E+01    0.223912407746808473E+01    0.148875756234759713E+02    0.147836033718916511E+02   -0.454840415526461950E+01
    0.446789645781373679E+01    0.461984327020097041E+01    0.665248357456161177E+01    0.816898505900749683E+01    0.819096155683462435E+01    0.212432077648894735E+01    0.147458844466280308E+02    0.146564028884160997E+02   -0.454503881765076834E+01
    0.307632088661193848E+01    0.307194280624389648E+01    0.609736654162406921E+01    0.464612771686831039E+01    0.537239697234427194E+01    0.274475599610805521E+01    0.150119715132482536E+02    0.147863021650295128E+02   -0.452523980720487806E+01
    0.346641692981267058E+01    0.726637164300691296E+01    0.417312769255615912E+01    0.362409753398254297E+01    0.812228795351158972E+01    0.260611322915007282E+01    0.148841176776511634E+02    0.147059512110339412E+02   -0.450942331480189385E+01
    0.408892172260461528E+01    0.371705393309568510E+01    0.245999191293762642E+01    0.354976435511040700E+01    0.361993365691849789E+01    0.232686848438930971E+01    0.147749163883626409E+02    0.146416835482679062E+02   -0.450678199025562076E+01
    0.291105797270031719E+01    0.376785185541927214E+01    0.432397858187603390E+01    0.157267637032128804E+01    0.479306321997328943E+01    0.229291433971141556E+01    0.150502794159575704E+02    0.148059939421869711E+02   -0.449739166467992124E+01
    0.432229294588566759E+01    0.423555699064860480E+01    0.689016628324487357E+01    0.208816377720136170E+01    0.339812212050003426E+01    0.256153732138987777E+01    0.147040591293805818E+02    0.146356036648567578E+02   -0.446917829594972282E+01
    0.381421586741532437E+01    0.978983044390613788E+00    0.635689496543022159E+01    0.311577085188426350E+01    0.518379226360653256E+01    0.185026535121636448E+01    0.148736190976176346E+02    0.147002263750651778E+02   -0.446463392250601920E+01
    0.391380582503232777E+01    0.490591373435693967E+01    0.588855458384932451E+01    0.346432743786111930E+01    0.712218632401335228E+01    0.167750853096842656E+01    0.149143991970284393E+02    0.147796162765364940E+02   -0.446409306849123855E+01
    0.274416709721193985E+01    0.267356084124554050E+01    0.492039308992446234E+01    0.577950382043928634E+01    0.705716252920789699E+01    0.245952102597150990E+01    0.153442548231771809E+02    0.149990387041583677E+02   -0.446345942532394968E+01
    0.353968333243679467E+01    0.687613806444310582E+00    0.755361138635957996E+01    0.506173665112258320E+01    0.729177265820970799E+01    0.255790626628659012E+01    0.148432726701728921E+02    0.147595821993064131E+02   -0.446160624413396700E+01
    0.386590175273631598E+01    0.286122344876879042E+01    0.239853121423309545E+01    0.505025921701481284E+01    0.621032898035324976E+01    0.190223035905206261E+01    0.148255863064452296E+02    0.147607612127420129E+02   -0.445760071755864207E+01
    0.317611621950328615E+01    0.505678274340301215E+00    0.120627109837550606E+01    0.408037100548836396E+01    0.431879121527840582E+01    0.267553531832792046E+01    0.150209942394846916E+02    0.148812850716549150E+02   -0.444768505511110757E+01
    0.344577237576188322E+01    0.144423720840988090E+01    0.602121516433098325E+01    0.581803916987262859E+01    0.683431985228037941E+01    0.218729879722786880E+01    0.149478982955933581E+02    0.147300304774698230E+02   -0.444194416977131290E+01
    0.362066809227098529E+01    0.639881195151847049E+01    0.644542890834896198E+01    0.515192710118793862E+01    0.802331020123078886E+01    0.273048239377822455E+01    0.148221845293384202E+02    0.147016721862919120E+02   -0.443795767010926667E+01
    0.346949462930215669E+01    0.267262813897284879E+01    0.126854667891886486E+01    0.306845790713426236E+01    0.631899258046498602E+01    0.194358665585437773E+01    0.150813211834125838E+02    0.148471977364600036E+02   -0.443145521946255450E+01
    0.369007033109664917E+01    0.484025144577026367E+01    0.770463559031486511E+01    0.610298218628331313E+01    0.718274446186859983E+01    0.168706858122348780E+01    0.148942131682603982E+02    0.147893197585930309E+02   -0.441921338790470042E+01
    0.434386859837775319E+01    0.738633069959838373E+01    0.568037006703083858E+01    0.396510102311671053E+01    0.596832096738993023E+01    0.250693364655583872E+01    0.147337258689325470E+02    0.146396329290093909E+02   -0.441918806291706812E+01
    0.436513179710256694E+01    0.200472339844667147E+01    0.680425582829051567E+01    0.317832751954607673E+01    0.672505054003870484E+01    0.274001190485647861E+01    0.146922681120704297E+02    0.146204832403911738E+02   -0.441205217379488257E+01
    0.449277541041374207E+01    0.447476196289062500E+01    0.637346240878105164E+01    0.489712714927087411E+01    0.787505547210303636E+01    0.233760685598850237E+01    0.147163500083345316E+02    0.146216861973997876E+02   -0.440522764619557528E+01
    0.299572151517130703E+01    0.472383649013775120E+01    0.223486987489995670E+01    0.227740440064412875E+01    0.440097714776263871E+01    0.225619682779190267E+01    0.149595541247486210E+02    0.148896535371287992E+02   -0.440252840360432884E+01
    0.382403606220385273E+01    0.237835429516387675E+01    0.608822118363471354E+01    0.356969134078259875E+01    0.677375885090712870E+01    0.175533122286715715E+01    0.148555681907895387E+02    0.147909790672607517E+02   -0.439038999697385623E+01
    0.419030430564454459E+01    0.493186127794081131E+01    0.592209564203996486E+01    0.316848848647520143E+01    0.497830643050522959E+01    0.243519314478168392E+01    0.147670059620169152E+02    0.146575369893122218E+02   -0.437942423389249225E+01
    0.438799301704468547E+01    0.149175892043972835E+01    0.501580404066542851E+01    0.575367085982243864E+01    0.733069544379887983E+01    0.249299118688677446E+01    0.147153966331830528E+02    0.146104379565597142E+02   -0.437492473319097908E+01
    0.317721147032317663E+01    0.323297622516165939E+01    0.692637490308030657E+01    0.332454466398825987E+01    0.730267351044029311E+01    0.187210566216724184E+01    0.150866820961733445E+02    0.149367968986342330E+02   -0.437148540662418661E+01
    0.314989804476130031E+01    0.388568199852241136E+01    0.705445129552248229E+01    0.325020171811473269E+01    0.619992753331611546E+01    0.263300817170286683E+01    0.150108259095719134E+02    0.147546164283372914E+02   -0.437122223485231576E+01
    0.427068954308370330E+01    0.980947457906215958E+00    0.402509795354284083E+01    0.250224059495265738E+01    0.758093808602455965E+01    0.261683576545465879E+01    0.147239358214301639E+02    0.146757291958459142E+02   -0.436835017076251386E+01
    0.308870098096559875E+01    0.506912391536759444E+01    0.112917157034834159E+01    0.611484720426850092E+01    0.729007663480015999E+01    0.196523585579209148E+01    0.152508882617317738E+02    0.148376764246423978E+02   -0.436259847693491043E+01
    0.369813028344387273E+01    0.552605250807473070E+01    0.262422014025097505E+01    0.461829787386619106E+01    0.530066620020132984E+01    0.208906123449883196E+01    0.149007246291324140E+02    0.147002081462682614E+02   -0.435882116315583801E+01
    0.376809355626798892E+01    0.594035277907497328E+01    0.384248132568068002E+01    0.553909963862629873E+01    0.798066158287690008E+01    0.271593124313668222E+01    0.148376791967474340E+02    0.146907067184362550E+02   -0.435454648000363065E+01
    0.400745473924083218E+01    0.171856837436953591E+01    0.343987077320831069E+01    0.433127210886177494E+01    0.504984603378077335E+01    0.177087919108275882E+01    0.148293203246606833E+02    0.146849183606981715E+02   -0.434856939786365881E+01
    0.371732082962989807E+01    0.111226558685302734E+01    0.306481096148490906E+01    0.197127381041619087E+01    0.616676615265502015E+01    0.276658738052844999E+01    0.150017560316031666E+02    0.147002950699638824E+02   -0.434051850749285784E+01
    0.312458926439285278E+01    0.643346309661865234E+00    0.499823305010795593E+01    0.593737541809780023E+01    0.821259373274475024E+01    0.177342258858680712E+01    0.151936871202903649E+02    0.149764902874448644E+02   -0.433893413654613713E+01
    0.383364757528587941E+01    0.466603543928764886E+01    0.522847030952021985E+01    0.310189072836860280E+01    0.739480047282004804E+01    0.247341130808707499E+01    0.147929275430737750E+02    0.147402312476576824E+02   -0.433768586736304762E+01
    0.317564201756057729E+01    0.272632018211650085E+01    0.209238496271735874E+01    0.459509646487670231E+01    0.683407367431326840E+01    0.254397529014412349E+01    0.150645061204024113E+02    0.148897232143670273E+02   -0.432959521908702971E+01
