1.352223932743072510e+00 4.259079456329345703e+00 4.416314840316772461e+00 2.112859803459637753e+00 4.996207767962413726e+00 4.099450204885433894e+06 1.194868463646694892e+02 6.769919395446777344e-01 2.137570099711417981e+00 1.521209427360950528e+01 1.000000000000000000e+00
2.309172362089157104e+00 4.931100368499755859e+00 9.693141579627990723e-01 3.643973776030899003e+00 6.078857923748715031e+00 2.004473889265129401e+04 2.562859421648073024e-02 1.177248877286910966e+00 2.716180469751358295e+00 1.513029390523293394e+01 1.000000000000000000e+00
4.469854742288589478e+00 5.040669441223144531e-01 5.323374450206756592e+00 1.868323495399056400e+00 3.778990238273812530e+00 7.910785073557968644e+03 1.971968351070509801e-02 1.458564400672912598e+00 2.215625638723373481e+00 1.497100921274183527e+01 1.000000000000000000e+00
2.760697007179260254e+00 4.886636734008789062e-01 7.173955172300338745e+00 6.508967607383220333e+00 6.757602767415522571e+00 1.010738736417371729e+04 7.780327650061089062e-02 1.161693930625915527e-01 1.966474541783332697e+00 1.498454016339631067e+01 1.000000000000000000e+00
2.304131358861923218e+00 1.737318992614746094e+00 5.907290905714035034e+00 4.156150897306373437e+00 4.590765345694429733e+00 2.619409951289230776e+02 9.487574705947411776e-04 6.031360626220703125e-01 2.205050589203834566e+00 1.520262261468314691e+01 1.000000000000000000e+00
1.713399380445480347e+00 7.811439514160156250e+00 2.372081309556961060e+00 1.917133162506812205e+00 5.427067041235027034e+00 3.402142240802036831e+05 1.780782291949606577e+00 2.554646492004394309e-01 2.283659689545631366e+00 1.485029398813659718e+01 1.000000000000000000e+00
4.108749806880950928e+00 7.289328098297119141e+00 5.710264325141906738e+00 2.358983622946113634e+00 5.381619601793987684e+00 8.131975581944502192e+05 1.018937900328661783e+01 1.334158873558044300e+00 2.739941077470779529e+00 1.467998605359101738e+01 1.000000000000000000e+00
2.304312855005264282e+00 6.088505268096923828e+00 7.132241904735565186e+00 3.298935326441967852e+00 3.458235234726322105e+00 1.829075816107104998e+06 2.746827137215497316e+00 1.683354663848876998e+00 2.223906946063041623e+00 1.504443825122583256e+01 1.000000000000000000e+00
2.155875921249389648e+00 5.788174629211425781e+00 1.558648675680160522e+00 3.306967815288214041e+00 4.367119806047375263e+00 1.331883139618676751e+03 7.281162723219840880e-05 2.538365125656127930e-01 2.183210386872291409e+00 1.537766346645422821e+01 1.000000000000000000e+00
4.031570136547088623e+00 2.825616359710693359e+00 7.235289245843887329e+00 3.286079932286583904e+00 4.920058596216474456e+00 4.042073612946845591e+07 1.698499196529137691e+02 1.214967072010040283e+00 2.419660232424735824e+00 1.484987159991544026e+01 1.000000000000000000e+00
3.853830754756927490e+00 6.381516456604003906e+00 4.510235071182250977e+00 5.254104129930546208e+00 5.436505683286459778e+00 3.082755678918486592e+04 1.013407314833426387e+00 7.804582595825194646e-01 2.287364568829536537e+00 1.465011850800409476e+01 1.000000000000000000e+00
2.532365262508392334e+00 2.634534835815429688e-01 3.759582221508026123e+00 1.552036835721828378e+00 1.937819724415800193e+00 1.597818519587566698e+03 8.236883079130509835e-03 6.904672324657440408e-01 2.358530606031417953e+00 1.499306102909708116e+01 1.000000000000000000e+00
3.529067397117614746e+00 4.640320777893066406e+00 2.408825337886810303e+00 3.543825026313128124e+00 3.874935532942584526e+00 3.615340106035128119e+05 1.526422687185322857e+01 1.391351073980331421e+00 2.743242910385132127e+00 1.484601981157249817e+01 1.000000000000000000e+00
2.494799941778182983e+00 4.037257194519042969e+00 7.819741249084472656e+00 2.624296524360183458e+00 4.186289416503017335e+00 1.963765779789683279e+02 7.343682091299609527e-02 1.011059880256652728e-02 2.516162705898285168e+00 1.502392353698758143e+01 1.000000000000000000e+00
3.369380831718444824e+00 1.150444030761718750e+00 2.789420068264007568e+00 4.783785927173258123e+00 7.126150612703533227e+00 8.659029994106849656e+06 4.587617896921035765e+01 1.215236806869506747e+00 1.746654462695121701e+00 1.510776118494275799e+01 1.000000000000000000e+00
4.214670956134796143e+00 4.301829338073730469e+00 2.605049937963485718e+00 2.595878275139694047e+00 4.558810708631572339e+00 1.212462600211350620e+08 9.972698179949686619e+02 1.130311667919158963e-01 2.060089420676231242e+00 1.476148780344050593e+01 1.000000000000000000e+00
3.943479001522064209e+00 7.788317203521728516e+00 7.296617060899734497e+00 3.339246998770964758e+00 8.140928260156620411e+00 1.255135201018578809e+05 1.084039599149289401e+01 5.355967640876769797e-01 2.462849547266960037e+00 1.474970712950013230e+01 1.000000000000000000e+00
2.901951283216476440e+00 7.027958869934082031e+00 5.593954354524612427e+00 4.236718146806999208e+00 8.233684373860723937e+00 1.041977607815703959e+05 1.885747793597420952e-01 7.095128238201141579e-01 2.248104379534721531e+00 1.496216434102654880e+01 1.000000000000000000e+00
4.411167442798614502e+00 5.643671512603759766e+00 1.304269760847091675e+00 5.198587287272662394e+00 7.046370476799578952e+00 2.852103012747915927e+05 3.331612887592719829e+01 3.060470283031463401e-01 2.100664157032966717e+00 1.478778762544279779e+01 1.000000000000000000e+00
4.298572033643722534e+00 1.017019271850585938e+00 3.819468349218368530e+00 5.757888215482708461e+00 6.014624108606904329e+00 3.257348994617143180e+06 3.163704994116674030e+01 1.034477770328521701e-01 1.845825575232505678e+00 1.473014051124888191e+01 1.000000000000000000e+00
2.291846990585327148e+00 4.813130855560302734e+00 6.779724985361099243e+00 6.329800171409446286e+00 8.288605352665904036e+00 5.252639848057315499e+07 7.531551679430598369e+02 7.202989757061004639e-01 2.296377966284751881e+00 1.537116573540811792e+01 1.000000000000000000e+00
3.728432983160018921e+00 1.667800903320312500e+00 7.415377676486968994e+00 6.542938121419763497e+00 7.368685619952819899e+00 1.179859766629214573e+04 1.205097713867921749e+00 3.985594987869262584e-01 1.789865822315215960e+00 1.476816596275941507e+01 1.000000000000000000e+00
1.531062722206115723e+00 6.066736221313476562e+00 1.475715667009353638e+00 2.317958498302574277e+00 8.205920888281532655e+00 1.087508409262643894e+06 3.933572153307476071e+01 1.012737768888473555e+00 2.777739935398101601e+00 1.497611553114264993e+01 1.000000000000000000e+00
4.156304925680160522e+00 6.999949455261230469e+00 1.233328461647033691e+00 3.151945410280590387e+00 7.294863030274485460e+00 1.930243269127630629e+05 9.894237000109940894e+00 1.606280815601348833e+00 2.562263830661773767e+00 1.473840237255439334e+01 1.000000000000000000e+00
3.474369466304779053e+00 7.490767002105712891e+00 6.333172500133514404e+00 7.990017218298867796e+00 8.199994397516215727e+00 1.661639578327479539e+05 2.197107134992416777e-01 1.273247534036636264e+00 2.606840609908104067e+00 1.483643019649033867e+01 1.000000000000000000e+00
4.108804881572723389e+00 5.401334762573242188e+00 7.645718187093734741e+00 4.285218359304327151e+00 6.520964683756068858e+00 1.092994479852279276e+08 2.828562259843415472e+00 1.507455110549926758e-02 1.819352238893508833e+00 1.467741931633777241e+01 1.000000000000000000e+00
2.293972164392471313e+00 5.320918560028076172e+00 6.089030236005783081e+00 2.661303552853538257e+00 5.185461734793596733e+00 1.213862700445542141e+05 7.359995619358872254e-02 7.383921861648559126e-01 2.383852051854133514e+00 1.503617986727826583e+01 1.000000000000000000e+00
3.970355242490768433e+00 1.466007709503173828e+00 4.940353214740753174e+00 2.666114042139694718e+00 7.998612305492438956e+00 3.073918974342656657e+04 1.466046376569354104e+00 1.541532593965530440e+00 2.686817843079567059e+00 1.468154419207536598e+01 1.000000000000000000e+00
3.182245999574661255e+00 4.073421001434326172e+00 7.462271183729171753e+00 1.966159264578467791e+00 7.690848057804800852e+00 6.974466384035623632e+05 5.275108394720202654e+01 8.089900672435760276e-01 2.072740409970283526e+00 1.500808444454949608e+01 1.000000000000000000e+00
2.774374514818191528e+00 3.271803855895996094e+00 7.280440211296081543e+00 1.943083305401859473e+00 7.866262060027887415e+00 4.115381513438085676e+05 8.136141826131895627e+00 1.104989826679229736e+00 2.599949344515800398e+00 1.520966359460233619e+01 1.000000000000000000e+00
3.949240565299987793e+00 7.172408103942871094e-01 2.930242747068405151e+00 3.936904387158415286e+00 5.110369031355182834e+00 2.582706423758025994e+04 3.208509358691547519e-01 7.076350152492523193e-01 2.684508228659630014e+00 1.479161500040454769e+01 1.000000000000000000e+00
3.499704241752624512e+00 7.967563152313232422e+00 7.380690455436706543e+00 5.464231520295883548e+00 6.050182280642727228e+00 9.930879230456858977e+02 3.705535635088497994e-04 6.280157089233397993e-01 2.442539320349693455e+00 1.477452772896514155e+01 1.000000000000000000e+00
2.175775617361068726e+00 5.944995880126953125e-01 3.285246968269348145e+00 2.296475125017801489e+00 3.174658163406847144e+00 4.862744182898247800e+02 5.424804103778776455e-04 1.293375307321548373e+00 2.589612582087516657e+00 1.552726013862498355e+01 1.000000000000000000e+00
3.748229414224624634e+00 2.765551567077636719e+00 3.384908467531204224e+00 4.844549170067699251e+00 7.827017133714926800e+00 7.057420345524136565e+02 1.408713849882515905e-02 1.365560388565063343e+00 2.432468655347824082e+00 1.488036883191100301e+01 1.000000000000000000e+00
1.849081307649612427e+00 5.582574367523193359e+00 5.348392754793167114e+00 3.969486320077648234e+00 6.453245410868899690e+00 6.162737124505574684e+02 5.099562075457453325e-02 1.924947321414947343e-01 2.171004634261131105e+00 1.522494588745030697e+01 1.000000000000000000e+00
2.988287121057510376e+00 1.948230266571044922e+00 5.830952107906341553e+00 6.241824678676509919e+00 6.740446040624951785e+00 3.589497243606029770e+03 8.781114356832440352e-04 3.526304006576537753e-01 2.026745167970657402e+00 1.511909982925671336e+01 1.000000000000000000e+00
4.222541421651840210e+00 6.555337905883789062e+00 6.893675506114959717e+00 4.043782852456484278e+00 5.500027646367350087e+00 6.258141372669037992e+02 1.459945626269233882e-04 1.260202378034591675e+00 1.752614624500274498e+00 1.479700244427634992e+01 1.000000000000000000e+00
2.770739585161209106e+00 3.715809822082519531e+00 1.278136998414993286e+00 1.744675910226364035e+00 7.183040217215255652e+00 7.979206731781411008e+02 1.334517426404124428e-04 1.224052941799163685e+00 1.793071539998054353e+00 1.501058092821649481e+01 1.000000000000000000e+00
2.118419289588928223e+00 3.239467144012451172e+00 5.644675374031066895e+00 3.288121084511390180e+00 5.741738657837501592e+00 1.430796595258302987e+07 3.260893825822286374e+01 6.920142054557799627e-01 1.935687822461128249e+00 1.524208690834582569e+01 1.000000000000000000e+00
1.768196403980255127e+00 2.395952701568603516e+00 4.530963182449340820e+00 2.330447932103539621e+00 3.364997801870099003e+00 3.903126828062523603e+08 7.605918652196658059e+02 8.480828762054443137e-01 2.210796679258346664e+00 1.523644857959154919e+01 1.000000000000000000e+00
3.353352427482604980e+00 3.130435466766357422e+00 6.942557871341705322e+00 1.732693397572759419e+00 2.358498340986057151e+00 1.099071022854959119e+04 3.457286654134221135e-03 8.684230327606200506e-01 2.583800018548965571e+00 1.482834245546282759e+01 1.000000000000000000e+00
2.970424145460128784e+00 3.371832847595214844e+00 4.249193996191024780e+00 3.652718527536253479e+00 6.883802347721477588e+00 4.067383264188543762e+03 1.511569431494710902e-02 2.469694197177886852e-01 2.622056254744529635e+00 1.485087985850204717e+01 1.000000000000000000e+00
4.384692788124084473e+00 5.702899932861328125e+00 6.447776138782501221e+00 2.027931445209351757e+00 2.748772644745616223e+00 3.344859518688256294e+07 7.812024823892754739e+02 1.554401439428329423e+00 2.025533451318740852e+00 1.475077640734229156e+01 1.000000000000000000e+00
4.271124184131622314e+00 5.089872837066650391e+00 4.550049334764480591e+00 5.464078934141754829e+00 6.358890690761523246e+00 6.754311437996718287e+07 1.593282988361851551e+02 1.530765086412429810e+00 2.513308551549911396e+00 1.474371920222415433e+01 1.000000000000000000e+00
2.309793412685394287e+00 3.075360298156738281e+00 1.160561919212341309e+00 1.654238180627008337e+00 3.591198303793240676e+00 5.090245286160705728e+05 7.298226773600617612e-02 7.216523110866546187e-01 2.177927237153053142e+00 1.535820604223247976e+01 1.000000000000000000e+00
2.442056745290756226e+00 6.687984466552734375e-01 1.038859814405441284e+00 5.280962153350718502e+00 7.406958256616503533e+00 1.006699160305663099e+05 2.646333747371985901e+00 6.578749120235443115e-01 2.070401696443557871e+00 1.540832874157006671e+01 1.000000000000000000e+00
4.273058682680130005e+00 7.422484874725341797e+00 7.754703938961029053e+00 3.037324326609002867e+00 3.354112494958187085e+00 5.037372979002297856e+06 5.491364732845830758e+02 2.018741488456725908e-01 1.741466410756111083e+00 1.465100284565404820e+01 1.000000000000000000e+00
1.760726690292358398e+00 6.655555725097656250e+00 5.807815372943878174e+00 1.505607568677057584e+00 5.671517205862677713e+00 2.477829391582714859e+06 4.438935000753881610e+01 8.861819624900817427e-01 2.530489912271499442e+00 1.476807348655322372e+01 1.000000000000000000e+00
2.339199960231781006e+00 6.515403747558593750e+00 3.492221415042877197e+00 3.927018286716427831e+00 7.503434245798506375e+00 3.065205197127139196e+06 1.303543883365855471e+01 4.370693683624267689e-01 2.652468009352683787e+00 1.509520604810907329e+01 1.000000000000000000e+00
3.048325002193450928e+00 4.469749927520751953e+00 9.778458178043365479e-01 4.337020294152859279e+00 7.505004428389160154e+00 8.149233819514474817e+02 2.479945184230062630e-04 1.035355877876281694e+00 2.094583189845085069e+00 1.494124920076557572e+01 1.000000000000000000e+00
3.148241549730300903e+00 7.042356014251708984e+00 4.434034854173660278e+00 2.427385752113720763e+00 4.205752658657805121e+00 1.583405152728468420e+04 4.013579201187667672e-02 1.251271235942840621e+00 1.934825295090675246e+00 1.487497757659483710e+01 1.000000000000000000e+00
3.275246918201446533e+00 5.191345691680908203e+00 3.239291787147521973e+00 5.497652807735008196e+00 6.039650377448423590e+00 7.236868061536020832e+04 7.202193583627224636e-03 1.137620347738266036e+00 2.127926967740058739e+00 1.507389265892594565e+01 1.000000000000000000e+00
4.274161010980606079e+00 4.068870067596435547e+00 3.902336984872817993e+00 4.616795287788515445e+00 6.721983233500262500e+00 5.989585083190502337e+04 1.725318722633922483e-02 8.203294694423675093e-01 1.875081640839576735e+00 1.474585392633782099e+01 1.000000000000000000e+00
1.739133447408676147e+00 5.673349380493164062e+00 4.312767714262008667e+00 2.036730779654859269e+00 3.069539798033372513e+00 1.914154540285001695e+07 5.314482804173636943e+00 1.533945363759994462e+00 2.220740569829940725e+00 1.507190401001616920e+01 1.000000000000000000e+00
2.998604029417037964e+00 6.603239059448242188e+00 7.034954607486724854e+00 6.405598765636375980e+00 6.517619364750376398e+00 9.931799271883598976e+02 6.633016282411159821e-03 1.651110100746154830e+00 1.796197828650474504e+00 1.491764047904321089e+01 1.000000000000000000e+00
3.706016749143600464e+00 1.328379154205322266e+00 2.909358620643615723e+00 3.024589477712170016e+00 5.549907018801238934e+00 3.883487882192765363e+06 2.667568085027380675e+02 1.369044244289398249e-01 1.912922214269638044e+00 1.500307352124555926e+01 1.000000000000000000e+00
1.704804599285125732e+00 5.978040218353271484e+00 4.712099015712738037e+00 2.340950368352692657e+00 7.692956584483063409e+00 4.812433727320795655e+08 2.283324910293834762e+02 3.715036332607269398e-01 2.525277644991874570e+00 1.500829395298899804e+01 1.000000000000000000e+00
1.831506848335266113e+00 4.228283405303955078e+00 5.213427841663360596e-01 1.987381218243171599e+00 4.125742858262800183e+00 4.355996259834927041e+05 8.144257164656414361e+00 6.332010626792906882e-02 2.494563639521598652e+00 1.502141211820093147e+01 1.000000000000000000e+00
3.287902832031250000e+00 7.141385078430175781e-01 3.225803852081298828e+00 3.074553570814011483e+00 4.417521486586757362e+00 8.930167528638615977e+02 9.428476616593269315e-05 1.384492695331573486e+00 2.045213265419006277e+00 1.511203352065617800e+01 1.000000000000000000e+00
1.480480164289474487e+00 5.653924465179443359e+00 4.142376810312271118e+00 6.175070038996024024e+00 7.337119706607534653e+00 3.631924857644212921e+02 1.601220288043398799e-03 1.442066192626953181e-01 1.828495802283287119e+00 1.561676936150294104e+01 1.000000000000000000e+00
4.333730757236480713e+00 4.516658782958984375e-01 4.458430439233779907e+00 3.837587393753594256e+00 4.446366795659610460e+00 5.199504197412309168e+02 1.403281482834618094e-02 1.601869505643844560e+00 2.235361344814300377e+00 1.472145846030931970e+01 1.000000000000000000e+00
3.569696873426437378e+00 6.643848419189453125e+00 6.777550607919692993e+00 4.933842116581145909e+00 7.099307724121011631e+00 1.821046189416035195e+05 4.025517157041042515e-01 1.070819628238677934e+00 2.074842667818069586e+00 1.473480096027692809e+01 1.000000000000000000e+00
4.345297694206237793e+00 4.690724849700927734e+00 4.909429579973220825e+00 1.738887959072197731e+00 2.012670171664128205e+00 1.260243106233612489e+05 1.189136068307024896e+00 5.773978650569915327e-01 2.789192434906959672e+00 1.472859125909203470e+01 1.000000000000000000e+00
3.495983779430389404e+00 3.243857383728027344e+00 1.928952664136886597e+00 5.465394165959754247e+00 6.482148629437879173e+00 1.093905256279530004e+05 5.579452286398329033e-03 6.088157951831817405e-01 2.013373212695121595e+00 1.501278760628026809e+01 1.000000000000000000e+00
2.961993545293807983e+00 8.461394309997558594e-01 5.370341271162033081e+00 4.473676211231468969e+00 8.036469646754820673e+00 1.997772863631839573e+04 2.492961898856698843e-03 7.215373039245605025e-01 1.756135345101356382e+00 1.508432655230278563e+01 1.000000000000000000e+00
1.998101323843002319e+00 3.337957859039306641e+00 6.398941874504089355e-01 3.709871214801324424e+00 6.641814137802047213e+00 8.130129809866999494e+03 2.486647052765603822e-05 1.663080573081970048e-01 2.218740667581558412e+00 1.540706319935218183e+01 1.000000000000000000e+00
3.703297436237335205e+00 5.644974231719970703e+00 6.866734057664871216e+00 5.099117144539287771e+00 7.715048621850201904e+00 1.139061634972081492e+03 9.176720246241044780e-05 8.851549029350280762e-01 1.816549635410308783e+00 1.493113635500039749e+01 1.000000000000000000e+00
2.721408516168594360e+00 3.365787982940673828e+00 1.417114764451980591e+00 2.828555670344369943e+00 7.833885384815040709e+00 4.537439837411600351e+07 9.872989196859856520e+02 1.664037513732910201e+00 2.106542583584785522e+00 1.529263553741997583e+01 1.000000000000000000e+00
3.852886974811553955e+00 3.603763580322265625e-01 4.735675632953643799e+00 2.416389854574551244e+00 6.108819170323263492e+00 1.843142183623477831e+04 3.242211707173621449e-02 1.909294188022613581e-01 2.293355118513107360e+00 1.471754772009561307e+01 1.000000000000000000e+00
4.315994411706924438e+00 3.369824886322021484e+00 1.260117024183273315e+00 3.867467686469167720e+00 6.680767413587833659e+00 5.248376030067089459e+02 1.026128756401005048e-03 1.767125070095062200e-01 1.686962087988853387e+00 1.474657585892346034e+01 1.000000000000000000e+00
2.464832633733749390e+00 9.291744232177734375e-01 6.353825509548187256e+00 2.356227687071313692e+00 2.674327186010468704e+00 3.425016937665311707e+04 5.312656738046306337e-01 1.619423043727874711e+00 1.949752865552902170e+00 1.500502650836425822e+01 1.000000000000000000e+00
3.681838124990463257e+00 4.188342094421386719e+00 1.137404173612594604e+00 6.348669405835398294e+00 7.947781511569132817e+00 2.413530654212225272e+04 4.676705201662648137e-01 1.375361430644989058e+00 1.860552911281585731e+00 1.486252858344742833e+01 1.000000000000000000e+00
1.274814784526824951e+00 4.723437309265136719e+00 7.680512249469757080e+00 1.521268548303228663e+00 3.976102597604311395e+00 7.266443919271084014e+05 1.372796438982508138e-01 2.522965312004089022e-01 2.766873487830162404e+00 1.490753749485996771e+01 1.000000000000000000e+00
1.647880524396896362e+00 3.552725791931152344e+00 4.838987171649932861e+00 2.583307215599206952e+00 3.737803964355313369e+00 1.498419960617005245e+03 4.040359788218956562e-03 1.174187558889389082e+00 2.635467754960060027e+00 1.519085675618310738e+01 1.000000000000000000e+00
2.858995527029037476e+00 4.330439090728759766e+00 7.489353001117706299e+00 5.222374331315450036e+00 7.088834603526827927e+00 4.247194826713641174e+06 2.800426251787454390e+01 1.056335717439651489e+00 2.290448802828788821e+00 1.507380150984538147e+01 1.000000000000000000e+00
4.270880311727523804e+00 1.577957630157470703e+00 4.802583336830139160e+00 7.725338886445656250e+00 8.270427991686368330e+00 1.273069577514792763e+04 2.557726364987200976e-02 5.553781986236572266e-02 2.329481490015983702e+00 1.481106210143108015e+01 1.000000000000000000e+00
3.457989752292633057e+00 2.605838775634765625e+00 4.163639128208160400e+00 3.467005715149197975e+00 5.447374309404365178e+00 8.338798459154489450e+06 1.758031241108434273e+01 1.765722692012786921e-01 2.393201954364776896e+00 1.476536314619079349e+01 1.000000000000000000e+00
2.465042710304260254e+00 6.431370735168457031e+00 5.052887529134750366e+00 4.355925389272104375e+00 4.997913827440043200e+00 1.022254369801568054e+07 7.618957344611446558e+01 1.592569124698638872e+00 2.645831513762474163e+00 1.503630051729630424e+01 1.000000000000000000e+00
2.026365906000137329e+00 5.023971080780029297e+00 5.842939347028732300e+00 2.355674520407434969e+00 5.998547450925890701e+00 6.170468384174741914e+02 9.461339473426283778e-05 5.508589744567871094e-02 2.438340231060981633e+00 1.499873789666007795e+01 1.000000000000000000e+00
3.068550974130630493e+00 4.080421447753906250e+00 2.501635581254959106e+00 5.806635430849547141e+00 8.056968819313713226e+00 1.743899359204431312e+04 1.591905090405178191e-02 1.874694764614105169e-01 2.217417302608490015e+00 1.516037274667207946e+01 1.000000000000000000e+00
4.473524093627929688e+00 3.913802623748779297e+00 6.637182116508483887e+00 2.613735092461035414e+00 5.969168100415854994e+00 1.431869763251570612e+07 1.000952382929553153e+02 5.044497847557067871e-01 1.920672819018363953e+00 1.464466365938171677e+01 1.000000000000000000e+00
3.562927484512329102e+00 1.132486343383789062e+00 3.539086759090423584e+00 3.857207536379665846e+00 6.730744978341387963e+00 1.001869921889574762e+05 1.099697194406605745e-02 1.931449532508850153e-01 1.809371991395950285e+00 1.494247261075207156e+01 1.000000000000000000e+00
4.140587359666824341e+00 3.279625892639160156e+00 2.271170794963836670e+00 1.972126128481941798e+00 2.055738077901074767e+00 3.143981020361379137e+02 4.926670533447236044e-02 2.930682420730590931e-01 2.778703122615814536e+00 1.477530852252249183e+01 1.000000000000000000e+00
2.117797195911407471e+00 3.159335136413574219e+00 7.216524511575698853e+00 2.242156041079174322e+00 4.499023565386108814e+00 2.470639220565897176e+03 5.870168015497888997e-02 1.253987127542495639e+00 2.768604308128356895e+00 1.509950042045594287e+01 1.000000000000000000e+00
4.437776446342468262e+00 5.720226287841796875e+00 3.548724830150604248e+00 3.463777346043761973e+00 4.564074891075555307e+00 1.964446696684000490e+05 7.402039307470691831e+00 7.303511083126067449e-01 2.015118345141410749e+00 1.471588160284122715e+01 1.000000000000000000e+00
4.242545843124389648e+00 4.887600898742675781e+00 5.555683255195617676e+00 5.931457341393696403e+00 6.958851480886222518e+00 1.151390739270070626e+05 1.128947683254007517e+00 1.474445217847824008e+00 1.848015673041343732e+00 1.472004378437479843e+01 1.000000000000000000e+00
3.758066296577453613e+00 2.529970645904541016e+00 7.930638521909713745e+00 5.796212467621564279e+00 6.409843686286389897e+00 4.307515596647535131e+04 1.202336827571813677e-01 4.384052753448486328e-02 2.588764231204986555e+00 1.484532243814254926e+01 1.000000000000000000e+00
4.137246787548065186e+00 6.130310535430908203e+00 7.284273535013198853e+00 7.220168215818359769e+00 7.613803058220685926e+00 6.190606584712556469e+03 4.122158649491818733e-03 9.084122896194457564e-01 2.345114357709884523e+00 1.475223064257603944e+01 1.000000000000000000e+00
3.693783700466156006e+00 5.715899944305419922e+00 3.887721180915832520e+00 6.170323634579072625e+00 7.904732991909519058e+00 3.659776033471792471e+06 7.300414690740540946e-01 1.625197315216064364e+00 2.747432503461837872e+00 1.480203833174911665e+01 1.000000000000000000e+00
2.190861076116561890e+00 5.054033756256103516e+00 6.832110762596130371e+00 4.704943619375692165e+00 4.835303181083349777e+00 2.363595336426450899e+02 2.547636523660546173e-03 4.545388042926788441e-01 2.688901176333427401e+00 1.517997295530720692e+01 1.000000000000000000e+00
